loss,mape,val_loss,val_mape
0.07679848372936249,682447.125,0.04631038382649422,822987.75
0.039391860365867615,518138.5,0.02479655109345913,571438.8125
0.018980735912919044,329694.15625,0.009037827141582966,349280.0
0.010184097103774548,219859.53125,0.006473826710134745,225505.875
0.008154598996043205,176987.859375,0.005245817359536886,190156.65625
0.007029504049569368,149939.6875,0.005403941962867975,148848.703125
0.006797573994845152,140173.421875,0.0051999217830598354,133453.296875
0.006450412329286337,115058.3046875,0.0051330868154764175,120927.0703125
0.006060626823455095,112627.6796875,0.005000332370400429,112877.4921875
0.006056712940335274,112889.59375,0.004816259257495403,104970.9453125
0.006034019868820906,126691.1953125,0.004799807444214821,104717.7734375
0.005770931951701641,103408.140625,0.004750709980726242,98410.34375
0.005737816449254751,113459.5234375,0.0051314812153577805,92703.5625
0.005758261773735285,100123.6875,0.004955656826496124,85385.9296875
0.005577021278440952,110181.8671875,0.004892272874712944,87365.0234375
0.005550079979002476,81412.8515625,0.0049795787781476974,78055.9765625
0.005490903742611408,81421.0,0.0049317749217152596,80825.78125
0.005472055170685053,100034.4921875,0.004676973447203636,75603.65625
0.005383186973631382,75448.21875,0.004894154146313667,75012.5546875
0.005500892177224159,95213.34375,0.004833801183849573,72108.5234375
0.005404061637818813,79767.015625,0.0050665512681007385,68792.7578125
0.005332194268703461,98475.4375,0.004996562376618385,66128.3515625
0.0053913528099656105,79945.765625,0.004923759028315544,67998.5546875
0.0052743954584002495,70767.109375,0.004768704064190388,65100.58203125
0.005449291318655014,83784.3046875,0.004769603256136179,72398.203125
0.005371358711272478,76147.59375,0.004751892294734716,63999.62890625
0.00531401764601469,89621.6640625,0.004752185195684433,64931.3359375
0.005323247984051704,71040.3671875,0.0047323633916676044,58642.90625
0.005333131179213524,73334.1953125,0.004745250102132559,62193.4609375
0.0053517138585448265,75846.171875,0.00473590986803174,57047.04296875
0.005261652171611786,83846.0234375,0.004838047549128532,61498.77734375
0.005278640426695347,65575.140625,0.0047352188266813755,63262.90234375
0.0052317120134830475,86580.625,0.004683190491050482,60708.59375
0.005206981673836708,75742.1953125,0.004739899188280106,59028.2109375
0.005252161994576454,75174.1015625,0.004944429267197847,54416.73828125
0.005211673676967621,81855.5,0.004727560561150312,55960.9609375
0.005247812252491713,72786.25,0.004781304858624935,50022.41796875
0.00520109198987484,63325.78125,0.004894098732620478,59112.34375
0.005231141112744808,76957.8203125,0.004697670694440603,53896.15625
0.0052212802693247795,80786.015625,0.004909695591777563,49136.46875
0.005196369253098965,73280.0703125,0.00461780047044158,51448.99609375
0.005137419328093529,77136.171875,0.0046355994418263435,52059.79296875
0.005208332557231188,61141.7109375,0.004683610983192921,53640.48828125
0.005175126250833273,72559.0625,0.004645523615181446,51924.98828125
0.0051827202551066875,74898.0703125,0.00460398942232132,46583.57421875
0.005183920729905367,81295.1953125,0.004831470549106598,50692.3984375
0.005158317741006613,78602.4296875,0.004767633508890867,49670.3828125
0.005167251918464899,78661.3984375,0.004647304769605398,48031.3984375
0.00516974413767457,71544.28125,0.004725195001810789,47245.42578125
0.005132223479449749,67726.875,0.004677852615714073,50316.9296875
