loss,mape,val_loss,val_mape
0.03801728039979935,6935117.5,0.007924695499241352,1188411.875
0.0051069436594843864,1801502.125,0.00793472956866026,2051694.0
0.00485267024487257,1625916.5,0.00425114156678319,1297106.0
0.0046478500589728355,1607108.625,0.0044896965846419334,1182219.0
0.004439683631062508,1458998.125,0.0048683760687708855,1516458.375
0.004309662617743015,1502113.625,0.003861773991957307,1505717.875
0.004162926226854324,1363511.625,0.003880035597831011,906440.0
0.004000663757324219,1420532.25,0.0035344522912055254,1135992.875
0.0038398215547204018,1412442.125,0.003799069905653596,1020576.625
0.0037462571635842323,1450652.75,0.0036943843588232994,1754089.125
0.0036284904927015305,1369865.375,0.004170355387032032,877960.875
0.0035093985497951508,1256093.75,0.0036970945075154305,659901.1875
0.003373385639861226,1230051.5,0.0031535245943814516,944352.625
0.0032411040738224983,1187196.375,0.0049361661076545715,2152585.25
0.00313456985168159,1189654.75,0.002952724462375045,675861.625
0.003206504276022315,1165314.5,0.0031236971262842417,1334001.0
0.0031897863373160362,1088964.125,0.002768442966043949,970459.75
0.0029634872917085886,1114905.0,0.004648204427212477,2175969.75
0.0030890353955328465,1129362.875,0.0029680172447115183,1281765.25
0.0029845372773706913,1018058.6875,0.0025726628955453634,1002042.4375
0.0029357392340898514,991621.3125,0.003252229420468211,890773.5625
0.002964358776807785,1016990.375,0.0032411469146609306,1098035.0
0.002950278576463461,1005401.1875,0.0032718114089220762,584123.25
0.002917270641773939,941231.5625,0.003339995164424181,664413.0
0.002857453655451536,941396.9375,0.0040850513614714146,725876.8125
0.0028888010419905186,911460.625,0.004321951884776354,1402717.5
0.002883016364648938,895103.0,0.003090814221650362,420187.0
0.0028863325715065002,863536.0,0.0027592945843935013,694718.5625
0.002858643652871251,894015.5,0.004275437910109758,1439682.0
0.002854909747838974,839846.3125,0.0024837697856128216,615315.625
0.0028070106636732817,863188.4375,0.003564046695828438,255779.734375
0.0028586818370968103,804455.25,0.00305711617693305,617898.4375
0.002844724105671048,817310.6875,0.002813438419252634,575775.0
0.002791136968880892,818414.4375,0.0026494008488953114,563334.0
0.002801270456984639,827043.4375,0.003787464229390025,1378326.5
0.0028178852517157793,823128.125,0.0029273186810314655,603382.6875
0.002779230009764433,784743.5625,0.00315667362883687,534608.625
0.0027534973341971636,769283.0625,0.0025688386522233486,502268.40625
0.0028001698665320873,757897.4375,0.003156524384394288,317121.1875
0.002769831335172057,767676.9375,0.002471571322530508,555106.3125
0.002835830906406045,762376.75,0.003511355258524418,410386.625
0.002789804944768548,758570.6875,0.00251577515155077,441194.4375
0.002705489518120885,732131.5,0.00352538307197392,288916.125
0.0027623067144304514,718013.0625,0.0031844722107052803,382964.03125
0.0027533804532140493,721235.4375,0.0024841022677719593,638630.75
0.002742863493040204,741885.75,0.0028433066327124834,377513.3125
0.002776623237878084,753101.9375,0.002551373327150941,522969.125
0.002720567863434553,748956.9375,0.002664655214175582,484946.4375
0.002716733142733574,707788.875,0.002647126093506813,456852.40625
0.0027091186493635178,685873.3125,0.0026761649642139673,420694.4375
0.0027651884593069553,700420.0,0.003187705995514989,973336.625
