loss,mape,val_loss,val_mape
0.021171215921640396,128784.6953125,0.008129164576530457,242256.0625
0.007206489332020283,52962.0,0.005707439035177231,162531.625
0.006060343235731125,53377.16796875,0.004885406233370304,138082.84375
0.0052640424109995365,37044.44921875,0.00402736384421587,120955.7421875
0.0043249730952084064,34156.72265625,0.003576077753677964,98218.9296875
0.00398897984996438,29614.529296875,0.004116986878216267,165316.875
0.003749089315533638,40033.7109375,0.0027551192324608564,137383.765625
0.0036314986646175385,35237.77734375,0.0027334163896739483,110496.1640625
0.0035281023010611534,36754.078125,0.0029620931018143892,175714.9375
0.0033856905065476894,25233.41015625,0.003031802363693714,151496.328125
0.003470025723800063,26759.3828125,0.002803108422085643,102366.25
0.0033643576316535473,27679.935546875,0.003283188445493579,117830.578125
0.0033770182635635138,30909.38671875,0.002684033941477537,92352.390625
0.0033096191473305225,27926.705078125,0.0028237425722181797,134838.75
0.0032585342414677143,29504.69921875,0.002696551149711013,77084.140625
0.0032567093148827553,45162.85546875,0.0028963275253772736,125482.1171875
0.00318165379576385,28699.822265625,0.0030944948084652424,168344.609375
0.0031104949302971363,22733.619140625,0.0024801164399832487,127339.1953125
0.0031768037006258965,34796.671875,0.0025293678045272827,94621.1171875
0.003098352113738656,29859.1796875,0.0025320779532194138,83544.484375
0.0031829196959733963,40165.0078125,0.0027555027045309544,101851.609375
0.0030586281791329384,27489.75,0.0024899987038224936,93272.2890625
0.0030641870107501745,29141.74609375,0.002744267461821437,85397.375
0.0030802669934928417,29171.70703125,0.002408368745818734,104436.7421875
0.0031091291457414627,22260.234375,0.0023661425802856684,98832.203125
0.003059352980926633,23433.599609375,0.002600118750706315,91597.84375
0.00299187283962965,23912.54296875,0.00243724649772048,73041.5078125
0.0030240234918892384,25624.26953125,0.00254513556137681,111939.4375
0.0029966107103973627,23633.095703125,0.002544269897043705,73455.5703125
0.0029834017623215914,30649.3046875,0.00251390365883708,63141.41796875
0.0029562790878117085,22671.5703125,0.002644536318257451,148345.3125
0.0029422887600958347,25444.080078125,0.002476252382621169,66185.9140625
0.00290648452937603,30021.52734375,0.0025454943533986807,96232.671875
0.0028876785654574633,19982.177734375,0.0024264883249998093,75085.5546875
0.002899776678532362,29624.216796875,0.0024692979641258717,149563.4375
0.0028854634147137403,24807.52734375,0.002239550231024623,84975.34375
0.0028755604289472103,17598.244140625,0.0030127461068332195,197153.03125
0.0028420109301805496,24655.5859375,0.0022473353892564774,80188.5546875
0.0028581321239471436,18399.3125,0.002257626038044691,91048.8828125
0.002818853361532092,25299.595703125,0.0023740821052342653,91436.03125
0.0027935036923736334,15070.20703125,0.002303629880771041,118518.3359375
0.002838676795363426,29083.31640625,0.0023582109715789557,92901.9921875
0.00281561934389174,22026.48046875,0.002197511028498411,96827.2421875
0.0027835876680910587,24973.47265625,0.002548558870330453,42712.65625
0.0027973640244454145,24418.962890625,0.0022797277197241783,122577.0703125
0.0028010369278490543,26886.529296875,0.002364305080845952,118366.1875
0.0027837397065013647,25145.853515625,0.0023940675891935825,134908.640625
0.002760746283456683,24596.5703125,0.002278729109093547,68286.515625
0.0027839953545480967,25269.583984375,0.0023798614274710417,55352.0546875
0.0027938454877585173,19794.28515625,0.0023017325438559055,65559.1640625
0.0027814318891614676,24890.36328125,0.00223823101259768,87947.6953125
0.0027480667922645807,22189.56640625,0.002212926046922803,83647.1953125
0.0027986103668808937,20580.443359375,0.0022196390200406313,80537.453125
0.002702532336115837,26452.287109375,0.0025169539730995893,118395.3515625
0.0027476237155497074,36720.0859375,0.0026520639657974243,146565.21875
0.002765233162790537,24658.521484375,0.0022512003779411316,68981.015625
0.0027500218711793423,23078.09375,0.0024430376943200827,96885.3984375
0.0027406192384660244,18300.865234375,0.002400380792096257,69038.609375
0.002733212662860751,20030.2578125,0.00235351431183517,54708.44140625
0.0027438760735094547,18666.478515625,0.0023377640172839165,124335.6484375
0.0027348885778337717,21020.490234375,0.00239646527916193,63233.80859375
0.0027308182325214148,24386.09765625,0.002344583859667182,113250.8359375
0.0027193494606763124,28889.49609375,0.0024502722080796957,74471.3359375
0.0027217185124754906,17999.994140625,0.002320763887837529,130085.078125
0.0027110371738672256,19045.41015625,0.0024237276520580053,132397.40625
0.002718699863180518,23889.357421875,0.002176291076466441,82745.015625
0.0027051675133407116,25697.52734375,0.0022571650333702564,80749.9765625
0.0027249616105109453,26649.359375,0.002209880854934454,89509.5625
0.0026979383546859026,15393.4775390625,0.002358085010200739,98118.234375
0.0027091396041214466,22079.65234375,0.002190830186009407,92598.28125
0.0026950687170028687,21827.87890625,0.002205150667577982,77100.8203125
0.0026784623041749,23037.943359375,0.0022057227324694395,102009.3359375
0.002665893640369177,26913.0703125,0.0022775784600526094,71570.59375
0.002703922800719738,19097.6953125,0.0023207333870232105,45994.9765625
0.002668602392077446,22535.3125,0.002282325644046068,103651.8359375
0.0026801549829542637,19969.8203125,0.0023983637802302837,65896.4296875
0.0026464895345270634,17587.40625,0.002461247844621539,111481.75
0.0026621255092322826,24010.419921875,0.002273465506732464,104101.84375
0.0026666854973882437,17770.318359375,0.0022250604815781116,85572.8515625
0.00270793866366148,18160.513671875,0.0022822311148047447,82154.0234375
0.00265712128020823,22608.001953125,0.0022025215439498425,76922.3671875
0.002655436983332038,20115.20703125,0.0022113581653684378,95684.6796875
0.002676374278962612,19661.244140625,0.0022609997540712357,89251.8984375
0.0026596831157803535,30878.23046875,0.0021885461173951626,85010.5625
0.0026670484803617,23176.767578125,0.002409740351140499,71780.3515625
0.002647856017574668,19661.845703125,0.0022712082136422396,50718.4765625
0.002670633839443326,25629.6875,0.0022158303763717413,65245.4921875
0.002632182091474533,17283.802734375,0.0021805081050843,87717.1953125
0.0026477924548089504,23065.18359375,0.00220161653123796,63233.8203125
0.002663996536284685,21366.07421875,0.002182151423767209,96761.7890625
0.0026517268270254135,22344.87109375,0.0022406966891139746,109385.9453125
0.00264954986050725,28493.576171875,0.0025107578840106726,86067.6640625
0.0026107020676136017,20507.4765625,0.0024601134937256575,64985.58984375
0.0026298349257558584,19670.73828125,0.002163655124604702,89177.0390625
0.002651739167049527,17829.4765625,0.0021917119156569242,78235.3125
0.002623350592330098,23732.015625,0.002405809471383691,113611.578125
0.0026371744461357594,14999.6201171875,0.0022510436829179525,111828.1953125
0.0026330319233238697,18926.607421875,0.0021665587555617094,75543.8125
0.002619091421365738,25356.138671875,0.00230283010751009,92500.3515625
0.0025992088485509157,24265.677734375,0.0021990928798913956,96853.78125
0.002622143132612109,23948.986328125,0.0021692332811653614,78030.578125
0.0026235636323690414,14593.3447265625,0.002271457575261593,72608.4921875
0.002629173919558525,17436.537109375,0.0021665841341018677,75691.9140625
0.002610862487927079,24673.037109375,0.0021662567742168903,81151.0
0.002641133964061737,23152.375,0.002191342646256089,77859.8984375
0.0025929613038897514,19442.8515625,0.002218139125034213,85315.2890625
0.0026023706886917353,17698.333984375,0.0022156531922519207,51409.85546875
0.002610692987218499,15929.4677734375,0.002219398971647024,124918.6953125
0.002624907298013568,17023.703125,0.002207922749221325,96733.234375
0.002598710358142853,15715.1962890625,0.0021529486402869225,86653.5078125
0.002625841647386551,24945.2265625,0.002167260507121682,76765.78125
0.0025928011164069176,25921.544921875,0.0021886371541768312,94789.1171875
0.0026204301975667477,17767.1640625,0.0022133851889520884,98370.7421875
0.0025944351218640804,22470.064453125,0.0022939022164791822,105922.4140625
0.002599292201921344,27767.630859375,0.002236610744148493,112299.6015625
0.0026035539340227842,25140.720703125,0.002191420178860426,64518.57421875
0.002580071333795786,23597.244140625,0.0022150964941829443,60383.73828125
0.0025987771805375814,22346.1953125,0.0021903011947870255,105379.4765625
0.0025887947995215654,16166.900390625,0.002453648718073964,67825.1171875
0.0025851507671177387,18252.51953125,0.002220301888883114,91316.71875
0.00262836623005569,19088.1796875,0.0022394678089767694,90286.234375
0.0025470613036304712,19139.2578125,0.002162093063816428,66015.15625
